species,size,x,y,year,species_ccm
T_moorii,Lsize,4,-5,2014,T_moorii
T_moorii,Msize,1,-5,2014,T_moorii
T_moorii,Ssize,6,-3,2014,T_moorii
I_loocki,Lsize,9,-1,2014,I_loocki
I_loocki,Lsize,10,-30,2014,I_loocki
T_moorii,Msize,3,-15,2014,T_moorii
T_moorii,Msize,7,-14,2014,T_moorii
T_moorii,Lsize,7,-13,2014,T_moorii
T_moorii,Ssize,7,-14,2014,T_moorii
T_vittatus,Lsize,10,-1,2012,T_vittatus
Variabilichromis_moorii,Lsize,2,-1,2012,Variabilichromis_moorii
T_temporalis,Lsize,9,-1,2012,T_temporalis
X_spilopterus,Lsize,8,-1,2012,X_spilopterus
T_vittatus,Lsize,7,-1,2012,T_vittatus
T_moorii,Lsize,5,-1,2012,T_moorii
P_microlepis,Lsize,7,-1,2012,P_microlepis
N_fasciatus,Lsize,3,-1,2012,N_fasciatus
I_loocki,Lsize,3,-1,2012,I_loocki
Variabilichromis_moorii,Lsize,7,-1,2012,Variabilichromis_moorii
T_moorii,Msize,9,-1,2012,T_moorii
T_moorii,Lsize,10,-1,2012,T_moorii
Variabilichromis_moorii,Lsize,4,-1,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,4,-1,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,3,-1,2012,Variabilichromis_moorii
I_loocki,Lsize,1,-1,2012,I_loocki
Variabilichromis_moorii,Lsize,5,-1,2012,Variabilichromis_moorii
N_fasciatus,Ssize,4,-1,2012,N_fasciatus
I_loocki,Lsize,10,-1,2012,I_loocki
Variabilichromis_moorii,Ssize,1,-1,2012,Variabilichromis_moorii
I_loocki,Lsize,8,-1,2012,I_loocki
I_loocki,Lsize,8,-1,2012,I_loocki
I_loocki,Lsize,8,-1,2012,I_loocki
I_loocki,Lsize,8,-1,2012,I_loocki
T_temporalis,Lsize,6,-1,2012,T_temporalis
L_lemairii,Msize,10,-1,2012,L_lemairii
N_fasciatus,Ssize,1,-1,2012,N_fasciatus
L_tanganicae,Lsize,5,-1,2012,L_tanganicanus
T_moorii,Lsize,5,-1,2012,T_moorii
G_pfefferi,Lsize,2,-1,2012,G_pfefferi
Variabilichromis_moorii,Ssize,7,-1,2012,Variabilichromis_moorii
T_moorii,Msize,3,-1,2012,T_moorii
E_cyanostictus,Lsize,10,-1,2012,E_cyanostictus
X_spilopterus,Lsize,4,-1,2012,X_spilopterus
Variabilichromis_moorii,Msize,2,-1,2012,Variabilichromis_moorii
N_fasciatus,Msize,10,-1,2012,N_fasciatus
Variabilichromis_moorii,Lsize,5,-1,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,8,-1,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,6,-1,2012,Variabilichromis_moorii
T_vittatus,Msize,1,-1,2012,T_vittatus
Variabilichromis_moorii,Lsize,10,-1,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,2,-2,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,2,-2,2012,Variabilichromis_moorii
P_fasciolatus,Msize,9,-2,2012,P_fasciolatus
N_mustax,Lsize,7,-2,2012,N_mustax
I_loocki,Lsize,4,-2,2012,I_loocki
X_spilopterus,Lsize,10,-2,2012,X_spilopterus
X_spilopterus,Lsize,10,-2,2012,X_spilopterus
Variabilichromis_moorii,Lsize,1,-2,2012,Variabilichromis_moorii
T_vittatus,Msize,2,-2,2012,T_vittatus
Variabilichromis_moorii,Lsize,5,-2,2012,Variabilichromis_moorii
E_cyanostictus,Msize,7,-2,2012,E_cyanostictus
E_cyanostictus,Msize,6,-2,2012,E_cyanostictus
X_spilopterus,Lsize,6,-2,2012,X_spilopterus
X_spilopterus,Lsize,6,-2,2012,X_spilopterus
P_microlepis,Msize,6,-2,2012,P_microlepis
Variabilichromis_moorii,Lsize,8,-2,2012,Variabilichromis_moorii
T_moorii,Lsize,10,-2,2012,T_moorii
Variabilichromis_moorii,Lsize,7,-2,2012,Variabilichromis_moorii
X_spilopterus,Msize,10,-2,2012,X_spilopterus
I_loocki,Lsize,1,-2,2012,I_loocki
Variabilichromis_moorii,Lsize,9,-2,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,2,-2,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,3,-2,2012,Variabilichromis_moorii
P_fasciolatus,Msize,3,-2,2012,P_fasciolatus
T_moorii,Msize,1,-2,2012,T_moorii
Variabilichromis_moorii,Lsize,2,-2,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,9,-2,2012,Variabilichromis_moorii
T_moorii,Lsize,5,-2,2012,T_moorii
Variabilichromis_moorii,Ssize,3,-2,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,7,-2,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,5,-2,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,6,-2,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,3,-2,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,6,-2,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,7,-2,2012,Variabilichromis_moorii
T_vittatus,Msize,7,-3,2012,T_vittatus
Variabilichromis_moorii,Lsize,9,-3,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,6,-3,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,3,-3,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,3,-3,2012,Variabilichromis_moorii
I_loocki,Lsize,9,-3,2012,I_loocki
E_cyanostictus,Lsize,1,-3,2012,E_cyanostictus
S_diagramma,Msize,4,-3,2012,S_diagramma
Variabilichromis_moorii,Ssize,10,-3,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,7,-3,2012,Variabilichromis_moorii
I_loocki,Msize,9,-3,2012,I_loocki
N_fasciatus,Msize,4,-3,2012,N_fasciatus
Variabilichromis_moorii,Msize,6,-3,2012,Variabilichromis_moorii
T_moorii,Lsize,1,-3,2012,T_moorii
T_moorii,Msize,2,-3,2012,T_moorii
T_moorii,Lsize,2,-3,2012,T_moorii
Variabilichromis_moorii,Lsize,1,-3,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,5,-3,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,5,-3,2012,Variabilichromis_moorii
P_trewavasae,Msize,1,-3,2012,P_trewavasae
T_moorii,Ssize,10,-3,2012,T_moorii
Variabilichromis_moorii,Msize,4,-3,2012,Variabilichromis_moorii
T_vittatus,Msize,8,-3,2012,T_vittatus
Variabilichromis_moorii,SSsize,7,-3,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,6,-3,2012,Variabilichromis_moorii
N_fasciatus,Msize,5,-3,2012,N_fasciatus
N_fasciatus,Ssize,9,-3,2012,N_fasciatus
Variabilichromis_moorii,Lsize,4,-3,2012,Variabilichromis_moorii
N_fasciatus,Ssize,10,-3,2012,N_fasciatus
T_moorii,Lsize,6,-3,2012,T_moorii
Variabilichromis_moorii,Lsize,1,-3,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,8,-3,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,3,-3,2012,Variabilichromis_moorii
N_fasciatus,Ssize,5,-3,2012,N_fasciatus
Variabilichromis_moorii,Ssize,8,-3,2012,Variabilichromis_moorii
T_moorii,Msize,1,-4,2012,T_moorii
T_moorii,Ssize,9,-4,2012,T_moorii
L_labiatus,Msize,5,-4,2012,L_labiatus
Variabilichromis_moorii,Lsize,2,-4,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,6,-4,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,5,-4,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,3,-4,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,1,-4,2012,Variabilichromis_moorii
E_cyanostictus,Lsize,10,-4,2012,E_cyanostictus
N_fasciatus,Ssize,5,-4,2012,N_fasciatus
N_fasciatus,Ssize,4,-4,2012,N_fasciatus
G_pfefferi,Lsize,6,-4,2012,G_pfefferi
L_labiatus,Msize,3,-4,2012,L_labiatus
S_diagramma,Msize,8,-4,2012,S_diagramma
Variabilichromis_moorii,Ssize,4,-4,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,2,-4,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,4,-4,2012,Variabilichromis_moorii
E_cyanostictus,Msize,5,-4,2012,E_cyanostictus
Variabilichromis_moorii,Ssize,7,-4,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,7,-4,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,7,-4,2012,Variabilichromis_moorii
N_fasciatus,Ssize,8,-4,2012,N_fasciatus
Variabilichromis_moorii,Lsize,9,-4,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,6,-4,2012,Variabilichromis_moorii
I_loocki,Lsize,5,-4,2012,I_loocki
Variabilichromis_moorii,Ssize,3,-4,2012,Variabilichromis_moorii
T_vittatus,Msize,7,-4,2012,T_vittatus
T_vittatus,Msize,7,-4,2012,T_vittatus
T_vittatus,Msize,4,-4,2012,T_vittatus
Variabilichromis_moorii,SSsize,10,-4,2012,Variabilichromis_moorii
N_fasciatus,Ssize,1,-4,2012,N_fasciatus
N_fasciatus,Msize,3,-4,2012,N_fasciatus
N_fasciatus,Msize,3,-4,2012,N_fasciatus
Variabilichromis_moorii,Lsize,9,-4,2012,Variabilichromis_moorii
T_moorii,Lsize,4,-4,2012,T_moorii
T_moorii,Lsize,4,-4,2012,T_moorii
N_fasciatus,Ssize,5,-4,2012,N_fasciatus
Variabilichromis_moorii,Msize,6,-4,2012,Variabilichromis_moorii
N_fasciatus,Ssize,6,-5,2012,N_fasciatus
Variabilichromis_moorii,Ssize,4,-5,2012,Variabilichromis_moorii
T_moorii,Msize,7,-5,2012,T_moorii
N_fasciatus,Ssize,8,-5,2012,N_fasciatus
Mastacembelus_moorii,Lsize,4,-5,2012,M_spp
T_moorii,Msize,5,-5,2012,T_moorii
Variabilichromis_moorii,Ssize,7,-5,2012,Variabilichromis_moorii
Variabilichromis_moorii,SSsize,2,-5,2012,Variabilichromis_moorii
Variabilichromis_moorii,SSsize,1,-5,2012,Variabilichromis_moorii
T_vittatus,Msize,1,-5,2012,T_vittatus
Variabilichromis_moorii,Ssize,3,-5,2012,Variabilichromis_moorii
P_microlepis,Ssize,7,-5,2012,P_microlepis
Variabilichromis_moorii,Ssize,8,-5,2012,Variabilichromis_moorii
P_microlepis,Ssize,5,-5,2012,P_microlepis
P_microlepis,Ssize,5,-5,2012,P_microlepis
T_vittatus,Msize,10,-5,2012,T_vittatus
X_spilopterus,Lsize,4,-5,2012,X_spilopterus
Variabilichromis_moorii,Msize,3,-5,2012,Variabilichromis_moorii
O_ventralis,Msize,9,-5,2012,O_ventralis
Variabilichromis_moorii,Lsize,2,-5,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,1,-5,2012,Variabilichromis_moorii
T_vittatus,Msize,3,-5,2012,T_vittatus
Variabilichromis_moorii,Ssize,10,-5,2012,Variabilichromis_moorii
S_diagramma,Msize,6,-5,2012,S_diagramma
T_moorii,Lsize,5,-5,2012,T_moorii
T_vittatus,Msize,9,-5,2012,T_vittatus
G_pfefferi,Lsize,6,-5,2012,G_pfefferi
I_loocki,Lsize,4,-5,2012,I_loocki
T_vittatus,Msize,9,-5,2012,T_vittatus
E_cyanostictus,Ssize,10,-5,2012,E_cyanostictus
Variabilichromis_moorii,Lsize,5,-5,2012,Variabilichromis_moorii
Variabilichromis_moorii,SSsize,3,-5,2012,Variabilichromis_moorii
G_pfefferi,Lsize,3,-5,2012,G_pfefferi
E_cyanostictus,Lsize,10,-5,2012,E_cyanostictus
Variabilichromis_moorii,SSsize,5,-5,2012,Variabilichromis_moorii
S_diagramma,Lsize,1,-5,2012,S_diagramma
T_moorii,Lsize,2,-5,2012,T_moorii
L_labiatus,Lsize,5,-5,2012,L_labiatus
L_labiatus,Lsize,5,-5,2012,L_labiatus
T_vittatus,Msize,6,-5,2012,T_vittatus
L_tanganicae,Lsize,4,-5,2012,L_tanganicanus
L_tanganicae,Lsize,4,-5,2012,L_tanganicanus
Variabilichromis_moorii,Lsize,6,-5,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,7,-5,2012,Variabilichromis_moorii
T_moorii,Ssize,9,-5,2012,T_moorii
E_cyanostictus,Msize,7,-6,2012,E_cyanostictus
E_cyanostictus,Msize,7,-6,2012,E_cyanostictus
T_moorii,Lsize,10,-6,2012,T_moorii
E_cyanostictus,Msize,7,-6,2012,E_cyanostictus
Variabilichromis_moorii,Msize,6,-6,2012,Variabilichromis_moorii
T_moorii,Msize,6,-6,2012,T_moorii
N_fasciatus,Lsize,4,-6,2012,N_fasciatus
Variabilichromis_moorii,Ssize,9,-6,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,8,-6,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,1,-6,2012,Variabilichromis_moorii
I_loocki,Lsize,9,-6,2012,I_loocki
Variabilichromis_moorii,Lsize,4,-6,2012,Variabilichromis_moorii
X_spilopterus,Msize,2,-6,2012,X_spilopterus
X_spilopterus,Msize,2,-6,2012,X_spilopterus
A_dewindti,Msize,2,-6,2012,A_dewindti
Variabilichromis_moorii,Lsize,3,-6,2012,Variabilichromis_moorii
N_fasciatus,Msize,9,-6,2012,N_fasciatus
L_tanganicae,Lsize,6,-6,2012,L_tanganicanus
L_tanganicae,Lsize,6,-6,2012,L_tanganicanus
T_vittatus,Msize,1,-6,2012,T_vittatus
E_cyanostictus,Lsize,5,-6,2012,E_cyanostictus
E_cyanostictus,Lsize,5,-6,2012,E_cyanostictus
Variabilichromis_moorii,SSsize,2,-6,2012,Variabilichromis_moorii
O_ventralis,Msize,10,-6,2012,O_ventralis
O_ventralis,Msize,10,-6,2012,O_ventralis
Variabilichromis_moorii,Ssize,7,-6,2012,Variabilichromis_moorii
P_polyodon,Lsize,8,-6,2012,P_polyodon
T_moorii,Lsize,7,-6,2012,T_moorii
Variabilichromis_moorii,Msize,5,-6,2012,Variabilichromis_moorii
A_dewindti,Lsize,4,-6,2012,A_dewindti
E_cyanostictus,Lsize,9,-6,2012,E_cyanostictus
P_polyodon,Lsize,10,-6,2012,P_polyodon
N_fasciatus,Ssize,6,-6,2012,N_fasciatus
N_fasciatus,Ssize,6,-6,2012,N_fasciatus
N_fasciatus,Ssize,6,-6,2012,N_fasciatus
E_cyanostictus,Msize,2,-6,2012,E_cyanostictus
N_fasciatus,Ssize,2,-6,2012,N_fasciatus
N_fasciatus,Ssize,2,-6,2012,N_fasciatus
P_microlepis,Msize,1,-6,2012,P_microlepis
Variabilichromis_moorii,Msize,4,-6,2012,Variabilichromis_moorii
T_moorii,Ssize,3,-6,2012,T_moorii
Variabilichromis_moorii,Msize,5,-6,2012,Variabilichromis_moorii
S_diagramma,Lsize,9,-6,2012,S_diagramma
T_moorii,Msize,5,-6,2012,T_moorii
T_moorii,Ssize,9,-6,2012,T_moorii
Variabilichromis_moorii,Ssize,3,-6,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,10,-6,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,8,-7,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,5,-7,2012,Variabilichromis_moorii
T_vittatus,Msize,7,-7,2012,T_vittatus
T_vittatus,Msize,7,-7,2012,T_vittatus
Variabilichromis_moorii,Lsize,7,-7,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,2,-7,2012,Variabilichromis_moorii
T_moorii,Lsize,2,-7,2012,T_moorii
Variabilichromis_moorii,SSsize,3,-7,2012,Variabilichromis_moorii
A_dewindti,Msize,4,-7,2012,A_dewindti
Variabilichromis_moorii,Lsize,2,-7,2012,Variabilichromis_moorii
T_moorii,Ssize,1,-7,2012,T_moorii
Variabilichromis_moorii,Msize,10,-7,2012,Variabilichromis_moorii
X_spilopterus,Msize,3,-7,2012,X_spilopterus
X_spilopterus,Msize,3,-7,2012,X_spilopterus
X_spilopterus,Msize,3,-7,2012,X_spilopterus
L_labiatus,Lsize,7,-7,2012,L_labiatus
L_tanganicae,Msize,3,-7,2012,L_tanganicanus
L_tanganicae,Msize,3,-7,2012,L_tanganicanus
Variabilichromis_moorii,Msize,3,-7,2012,Variabilichromis_moorii
L_tanganicae,Msize,3,-7,2012,L_tanganicanus
L_tanganicae,Msize,3,-7,2012,L_tanganicanus
L_tanganicae,Lsize,6,-7,2012,L_tanganicanus
L_tanganicae,Lsize,6,-7,2012,L_tanganicanus
L_tanganicae,Lsize,6,-7,2012,L_tanganicanus
T_moorii,Lsize,5,-7,2012,T_moorii
Variabilichromis_moorii,Msize,8,-7,2012,Variabilichromis_moorii
T_moorii,Lsize,7,-7,2012,T_moorii
Variabilichromis_moorii,Msize,4,-7,2012,Variabilichromis_moorii
Variabilichromis_moorii,SSsize,1,-7,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,9,-7,2012,Variabilichromis_moorii
P_microlepis,Ssize,5,-7,2012,P_microlepis
P_microlepis,Ssize,5,-7,2012,P_microlepis
L_tanganicae,Lsize,9,-7,2012,L_tanganicanus
L_tanganicae,Lsize,9,-7,2012,L_tanganicanus
L_tanganicae,Lsize,9,-7,2012,L_tanganicanus
L_tanganicae,Lsize,9,-7,2012,L_tanganicanus
L_tanganicae,Lsize,9,-7,2012,L_tanganicanus
L_tanganicae,Lsize,9,-7,2012,L_tanganicanus
L_tanganicae,Lsize,9,-7,2012,L_tanganicanus
L_tanganicae,Lsize,9,-7,2012,L_tanganicanus
L_tanganicae,Lsize,9,-7,2012,L_tanganicanus
L_tanganicae,Lsize,9,-7,2012,L_tanganicanus
I_loocki,Lsize,1,-7,2012,I_loocki
X_spilopterus,Lsize,5,-7,2012,X_spilopterus
T_moorii,Msize,3,-7,2012,T_moorii
N_fasciatus,Ssize,2,-7,2012,N_fasciatus
T_moorii,Lsize,4,-7,2012,T_moorii
Variabilichromis_moorii,SSsize,9,-7,2012,Variabilichromis_moorii
T_moorii,Ssize,6,-7,2012,T_moorii
N_fasciatus,Ssize,10,-7,2012,N_fasciatus
Variabilichromis_moorii,Msize,8,-7,2012,Variabilichromis_moorii
P_microlepis,Msize,10,-7,2012,P_microlepis
N_fasciatus,Ssize,7,-7,2012,N_fasciatus
N_fasciatus,Ssize,7,-7,2012,N_fasciatus
I_loocki,Msize,10,-7,2012,I_loocki
Variabilichromis_moorii,Msize,9,-8,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,1,-8,2012,Variabilichromis_moorii
T_moorii,Ssize,2,-8,2012,T_moorii
Variabilichromis_moorii,Msize,7,-8,2012,Variabilichromis_moorii
N_fasciatus,Msize,10,-8,2012,N_fasciatus
Variabilichromis_moorii,SSsize,1,-8,2012,Variabilichromis_moorii
X_spilopterus,Lsize,7,-8,2012,X_spilopterus
X_spilopterus,Lsize,7,-8,2012,X_spilopterus
Variabilichromis_moorii,Msize,3,-8,2012,Variabilichromis_moorii
N_fasciatus,Ssize,6,-8,2012,N_fasciatus
T_vittatus,Msize,4,-8,2012,T_vittatus
T_moorii,Lsize,9,-8,2012,T_moorii
A_dewindti,Msize,1,-8,2012,A_dewindti
T_moorii,Msize,2,-8,2012,T_moorii
T_moorii,Msize,6,-8,2012,T_moorii
Variabilichromis_moorii,Lsize,6,-8,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,8,-8,2012,Variabilichromis_moorii
P_trewavasae,Ssize,5,-8,2012,P_trewavasae
I_loocki,Lsize,5,-8,2012,I_loocki
Variabilichromis_moorii,SSsize,4,-8,2012,Variabilichromis_moorii
P_microlepis,Ssize,7,-8,2012,P_microlepis
Variabilichromis_moorii,Lsize,10,-8,2012,Variabilichromis_moorii
Variabilichromis_moorii,SSsize,5,-8,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,7,-8,2012,Variabilichromis_moorii
T_vittatus,Msize,8,-8,2012,T_vittatus
P_microlepis,Msize,6,-8,2012,P_microlepis
N_fasciatus,Ssize,5,-8,2012,N_fasciatus
T_moorii,Lsize,2,-8,2012,T_moorii
T_moorii,Lsize,6,-8,2012,T_moorii
T_moorii,Lsize,1,-8,2012,T_moorii
X_spilopterus,Msize,8,-8,2012,X_spilopterus
X_spilopterus,Msize,8,-8,2012,X_spilopterus
X_spilopterus,Msize,8,-8,2012,X_spilopterus
X_spilopterus,Msize,8,-8,2012,X_spilopterus
X_spilopterus,Msize,8,-8,2012,X_spilopterus
T_moorii,Lsize,9,-9,2012,T_moorii
Variabilichromis_moorii,Msize,2,-9,2012,Variabilichromis_moorii
O_ventralis,Msize,6,-9,2012,O_ventralis
Variabilichromis_moorii,Ssize,4,-9,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,1,-9,2012,Variabilichromis_moorii
N_fasciatus,Lsize,10,-9,2012,N_fasciatus
N_fasciatus,Ssize,4,-9,2012,N_fasciatus
T_moorii,Lsize,6,-9,2012,T_moorii
S_diagramma,Lsize,9,-9,2012,S_diagramma
I_loocki,Msize,1,-9,2012,I_loocki
Variabilichromis_moorii,Ssize,5,-9,2012,Variabilichromis_moorii
Variabilichromis_moorii,SSsize,2,-9,2012,Variabilichromis_moorii
T_vittatus,Msize,6,-9,2012,T_vittatus
Variabilichromis_moorii,Lsize,3,-9,2012,Variabilichromis_moorii
T_vittatus,Msize,3,-9,2012,T_vittatus
T_vittatus,Msize,3,-9,2012,T_vittatus
Variabilichromis_moorii,Ssize,8,-9,2012,Variabilichromis_moorii
O_ventralis,Msize,9,-9,2012,O_ventralis
L_tanganicae,Lsize,2,-9,2012,L_tanganicanus
L_tanganicae,Lsize,2,-9,2012,L_tanganicanus
L_tanganicae,Lsize,2,-9,2012,L_tanganicanus
E_cyanostictus,Msize,5,-9,2012,E_cyanostictus
N_fasciatus,Ssize,10,-9,2012,N_fasciatus
N_fasciatus,Ssize,6,-9,2012,N_fasciatus
Variabilichromis_moorii,SSsize,10,-9,2012,Variabilichromis_moorii
N_fasciatus,Ssize,4,-9,2012,N_fasciatus
Variabilichromis_moorii,Msize,3,-9,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,10,-9,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,6,-9,2012,Variabilichromis_moorii
Variabilichromis_moorii,SSsize,1,-9,2012,Variabilichromis_moorii
T_moorii,Ssize,5,-9,2012,T_moorii
T_moorii,Ssize,4,-9,2012,T_moorii
Variabilichromis_moorii,Msize,2,-9,2012,Variabilichromis_moorii
Variabilichromis_moorii,SSsize,9,-9,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,5,-10,2012,Variabilichromis_moorii
T_moorii,Lsize,10,-10,2012,T_moorii
T_vittatus,Msize,6,-10,2012,T_vittatus
Variabilichromis_moorii,SSsize,10,-10,2012,Variabilichromis_moorii
Variabilichromis_moorii,SSsize,9,-10,2012,Variabilichromis_moorii
T_moorii,Ssize,8,-10,2012,T_moorii
T_vittatus,Msize,8,-10,2012,T_vittatus
T_moorii,Lsize,1,-10,2012,T_moorii
T_moorii,Lsize,4,-10,2012,T_moorii
J_ornatus,Msize,6,-10,2012,J_ornatus
P_microlepis,Msize,2,-10,2012,P_microlepis
T_moorii,Lsize,4,-10,2012,T_moorii
N_fasciatus,Ssize,1,-10,2012,N_fasciatus
Variabilichromis_moorii,Msize,6,-10,2012,Variabilichromis_moorii
T_vittatus,Msize,10,-10,2012,T_vittatus
Variabilichromis_moorii,SSsize,3,-10,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,8,-10,2012,Variabilichromis_moorii
Variabilichromis_moorii,SSsize,5,-10,2012,Variabilichromis_moorii
T_moorii,Msize,10,-10,2012,T_moorii
T_vittatus,Lsize,5,-10,2012,T_vittatus
Variabilichromis_moorii,SSsize,1,-10,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,9,-10,2012,Variabilichromis_moorii
T_vittatus,Msize,8,-10,2012,T_vittatus
T_moorii,Lsize,7,-10,2012,T_moorii
P_microlepis,Ssize,2,-10,2012,P_microlepis
Variabilichromis_moorii,Lsize,2,-10,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,6,-10,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,5,-10,2012,Variabilichromis_moorii
T_vittatus,Msize,5,-10,2012,T_vittatus
Variabilichromis_moorii,Ssize,8,-10,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,9,-11,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,3,-11,2012,Variabilichromis_moorii
N_fasciatus,Ssize,10,-11,2012,N_fasciatus
T_moorii,Msize,6,-11,2012,T_moorii
N_fasciatus,Ssize,7,-11,2012,N_fasciatus
T_vittatus,Msize,2,-11,2012,T_vittatus
Variabilichromis_moorii,SSsize,8,-11,2012,Variabilichromis_moorii
T_vittatus,Msize,3,-11,2012,T_vittatus
Variabilichromis_moorii,Ssize,5,-11,2012,Variabilichromis_moorii
T_moorii,Lsize,1,-11,2012,T_moorii
N_fasciatus,Ssize,2,-11,2012,N_fasciatus
P_microlepis,Msize,8,-11,2012,P_microlepis
P_microlepis,Msize,8,-11,2012,P_microlepis
T_moorii,Msize,9,-11,2012,T_moorii
Variabilichromis_moorii,SSsize,3,-11,2012,Variabilichromis_moorii
Variabilichromis_moorii,Ssize,10,-11,2012,Variabilichromis_moorii
Variabilichromis_moorii,SSsize,2,-11,2012,Variabilichromis_moorii
Variabilichromis_moorii,Lsize,4,-11,2012,Variabilichromis_moorii
N_fasciatus,Ssize,8,-11,2012,N_fasciatus
N_fasciatus,Ssize,8,-11,2012,N_fasciatus
T_moorii,Lsize,7,-11,2012,T_moorii
T_vittatus,Msize,10,-11,2012,T_vittatus
Variabilichromis_moorii,Msize,6,-11,2012,Variabilichromis_moorii
J_ornatus,Msize,10,-11,2012,J_ornatus
Variabilichromis_moorii,Lsize,1,-11,2012,Variabilichromis_moorii
T_moorii,Ssize,9,-11,2012,T_moorii
N_fasciatus,Ssize,3,-11,2012,N_fasciatus
Variabilichromis_moorii,Lsize,6,-11,2012,Variabilichromis_moorii
Variabilichromis_moorii,SSsize,4,-11,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,3,-11,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,3,-11,2012,Variabilichromis_moorii
P_polyodon,Lsize,6,-11,2012,P_polyodon
N_fasciatus,Ssize,9,-11,2012,N_fasciatus
E_cyanostictus,Msize,2,-11,2012,E_cyanostictus
T_vittatus,Msize,5,-11,2012,T_vittatus
T_vittatus,Msize,7,-11,2012,T_vittatus
T_vittatus,Msize,4,-12,2012,T_vittatus
Variabilichromis_moorii,Ssize,9,-12,2012,Variabilichromis_moorii
N_fasciatus,Ssize,5,-12,2012,N_fasciatus
Variabilichromis_moorii,Msize,4,-12,2012,Variabilichromis_moorii
T_moorii,Ssize,5,-12,2012,T_moorii
E_cyanostictus,Msize,1,-12,2012,E_cyanostictus
E_cyanostictus,Msize,1,-12,2012,E_cyanostictus
P_microlepis,Ssize,9,-12,2012,P_microlepis
Variabilichromis_moorii,Lsize,1,-12,2012,Variabilichromis_moorii
Variabilichromis_moorii,Msize,3,-12,2012,Variabilichromis_moorii
P_microlepis,Ssize,6,-12,2012,P_microlepis
N_fasciatus,Ssize,3,-12,2012,N_fasciatus
T_vittatus,Msize,7,-12,2012,T_vittatus
T_moorii,Ssize,8,-12,2012,T_moorii
T_moorii,Lsize,1,-12,2012,T_moorii
N_fasciatus,Ssize,8,-12,2012,N_fasciatus
T_vittatus,Msize,7,-12,2012,T_vittatus
